train_masks,fold,split,eval_masks,stem,dice,iou,precision,recall,pred_positive_pixels,gt_positive_pixels,tp_pixels,fp_pixels,fn_pixels,complete_miss,pred_gt_ratio,subject,cut
mzehra2,0,cv_val,mzehra2,156_A_2-3_WL_Bruise_A244B_2026-02-25_DSC_0272,0.918837931664535,0.8498614209423376,0.9444110576923077,0.8946132498398919,13312,14053,12572.0,740.0,1481.0,False,0.9472710453283997,156,1.8000000000000007
mzehra2,0,cv_val,mzehra2,156_A_2-3_WL_Bruise_A244B_2026-02-25_DSC_0273,0.9162637516642141,0.8454674770464244,0.948911465892598,0.8857878336268799,13780,14762,13076.0,704.0,1686.0,False,0.9334778485300095,156,1.8000000000000007
mzehra2,0,cv_val,mzehra2,156_A_2-3_WL_Bruise_A244B_2026-02-25_DSC_0274,0.93270960777258,0.8739042481456507,0.9408348457350272,0.9247235105244381,11020,11212,10368.0,652.0,844.0,False,0.9828754905458438,156,1.8000000000000007
mzehra2,0,cv_val,mzehra2,156_A_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0276,0.8858553857622065,0.795099105126704,0.8802777777777778,0.8915041260315079,10800,10664,9507.0,1293.0,1157.0,False,1.0127531882970742,156,1.8000000000000007
mzehra2,0,cv_val,mzehra2,156_A_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0277,0.9081200969318602,0.8317032801685225,0.9390927624872579,0.8791252485089464,11772,12575,11055.0,717.0,1520.0,False,0.9361431411530815,156,1.8000000000000007
mzehra2,0,cv_val,mzehra2,196_A_2-4_WL_Bruise_A244A_2026-03-05_DSC_0496,0.8286144362411296,0.7073797576795986,0.8245363766048502,0.8327330355856505,14020,13882,11560.0,2460.0,2322.0,False,1.009940930701628,196,1.8000000000000007
mzehra2,0,cv_val,mzehra2,196_A_2-4_WL_Bruise_A244A_2026-03-05_DSC_0497,0.8043195294798245,0.672687686476897,0.9245262107946359,0.7117747440273038,9023,11720,8342.0,681.0,3378.0,False,0.7698805460750853,196,1.8000000000000007
mzehra2,0,cv_val,mzehra2,196_A_2-4_WL_Bruise_A244A_2026-03-05_DSC_0498,0.9051584835301429,0.8267484105358764,0.9629727585294896,0.8538930581613509,11343,12792,10923.0,420.0,1869.0,False,0.8867260787992496,196,1.8000000000000007
mzehra2,0,cv_val,mzehra2,196_A_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_0500,0.8570279239717072,0.7498240262787423,0.9324531329783354,0.7928917007815407,13709,16122,12783.0,926.0,3339.0,False,0.8503287433320927,196,1.8000000000000007
mzehra2,0,cv_val,mzehra2,196_C_2-4_WL_Bruise_A244A_2026-03-05_DSC_0533,0.6305732484076433,0.4604651162790698,0.7990314769975787,0.5207785376117833,1239,1901,990.0,249.0,911.0,False,0.65176223040505,196,1.8000000000000007
mzehra2,0,cv_val,mzehra2,242_A_2-4_WL_Bruise_A244A_2026-03-08_DSC_5161,0.37318894697535476,0.2293990726713492,0.7402962962962963,0.24947578632051923,6750,20030,4997.0,1753.0,15033.0,False,0.33699450823764354,242,1.8000000000000007
mzehra2,0,cv_val,mzehra2,255_A_2-5_WL_Bruise_A244A_2026-02-16_DSC_7135,0.6745264404104183,0.5088946780796427,0.9906542056074766,0.511349612953891,13803,26741,13674.0,129.0,13067.0,False,0.5161736659062862,255,1.8000000000000007
mzehra2,0,cv_val,mzehra2,255_A_2-5_WL_Bruise_A244A_2026-02-16_DSC_7136,0.5208460977388767,0.35212434415558796,1.0,0.35212434415558796,8926,25349,8926.0,0.0,16423.0,False,0.35212434415558796,255,1.8000000000000007
mzehra2,0,cv_val,mzehra2,255_A_2-5_WL_Bruise_A244A_2026-02-16_DSC_7137,0.7224209078404402,0.5654608096468562,0.9860722332218201,0.5700134185807878,14647,25338,14443.000000000002,203.99999999999818,10894.999999999998,False,0.5780645670534376,255,1.8000000000000007
mzehra2,0,cv_val,mzehra2,255_A_2-5_WL_Bruise_OC_A244A_2026-02-16_DSC_7139,0.4981242990292764,0.3316681258690838,0.9975989466346527,0.33193309795634357,12911,38803,12880.0,31.0,25923.0,False,0.3327320052573255,255,1.8000000000000007
mzehra2,0,cv_val,mzehra2,255_A_2-5_WL_Bruise_OC_A244A_2026-02-16_DSC_7140,0.5364093023255814,0.366502262673514,1.0,0.366502262673514,14416,39334,14416.0,0.0,24918.0,False,0.366502262673514,255,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_A_2-6_WL_Bruise_A244A_2026-03-26_DSC_9799,0.7158686189157103,0.5574730354391372,0.6582969432314411,0.7844752818733738,8244,6918,5427.0,2817.0,1491.0,False,1.1916738941890719,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_A_2-6_WL_Bruise_A244A_2026-03-26_DSC_9800,0.6830632557374352,0.5186758276077451,0.7385272145144077,0.6353481254781943,5622,6535,4152.0,1470.0,2383.0,False,0.8602907421576128,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_A_2-6_WL_Bruise_A244A_2026-03-26_DSC_9801,0.7519279412671972,0.6024715768660406,0.6319610079850669,0.9281145293938471,9643,6566,6094.0,3549.0,472.0,False,1.4686262564727384,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_A_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9803,0.7927057887860024,0.6565970261622436,0.7725611781641014,0.8139290713952403,9031,8572,6977.0,2054.0,1595.0,False,1.0535464302379842,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_A_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9804,0.7361243260386933,0.5824341279799247,0.6828478964401294,0.7984176126590987,6798,5814,4642.0,2156.0,1172.0,False,1.1692466460268318,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_B_2-6_WL_Bruise_A244A_2026-03-26_DSC_9817,0.7604191474160514,0.6134486071085494,0.6686910994764398,0.8813138283190726,9550,7246,6386.0,3164.0,860.0,False,1.317968534363787,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_B_2-6_WL_Bruise_A244A_2026-03-26_DSC_9818,0.7618085375094721,0.6152590779273766,0.7837837837837838,0.741031941031941,7696,8140,6032.0,1664.0,2108.0,False,0.9454545454545454,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_B_2-6_WL_Bruise_A244A_2026-03-26_DSC_9819,0.799041938665289,0.6653370874393868,0.7829728485964105,0.8157844265439202,10865,10428,8507.0,2358.0,1921.0,False,1.0419064058304566,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_B_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9821,0.5857913098636219,0.4142184346265979,0.6423230742479569,0.5384054802506923,5751,6861,3694.0,2057.0,3167.0,False,0.8382160034980324,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_B_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9822,0.7578419071518193,0.6101010101010101,0.6739817742235448,0.8655361834248866,10754,8374,7248.0,3506.0,1126.0,False,1.2842130403630285,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_C_2-6_WL_Bruise_A244A_2026-03-26_DSC_9835,0.8197560608342117,0.6945649400357234,0.6949195813122288,0.9992657856093979,3917,2724,2722.0,1195.0,2.0,False,1.4379588839941262,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_C_2-6_WL_Bruise_A244A_2026-03-26_DSC_9836,0.8274327331580013,0.7056590752242926,0.7056590752242926,1.0,2898,2045,2045.0,853.0,0.0,False,1.4171149144254278,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_C_2-6_WL_Bruise_A244A_2026-03-26_DSC_9837,0.7432964560285018,0.5914652342584303,0.5914652342584303,1.0,3351,1982,1982.0,1369.0,0.0,False,1.6907164480322907,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_C_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9839,0.6496713802031467,0.48112094395280236,0.5749030666196686,0.7467948717948718,5674,4368,3262.0,2412.0,1106.0,False,1.298992673992674,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_C_2-6_WL_Bruise_OC_A244A_2026-03-26_DSC_9840,0.6639445446776184,0.4969438521677328,0.5354571909940267,0.8735632183908046,6529,4002,3496.0,3033.0,506.0,False,1.6314342828585706,271,1.8000000000000007
mzehra2,0,cv_val,mzehra2,271_D_2-6_WL_Bruise_A244A_2026-04-04_DSC_0013,0.7733425893786879,0.6304470854555744,0.8536398467432951,0.7068527918781726,1305,1576,1114.0,191.0,462.0,False,0.8280456852791879,271,1.8000000000000007
