train_masks,fold,split,eval_masks,stem,dice,iou,precision,recall,pred_positive_pixels,gt_positive_pixels,tp_pixels,fp_pixels,fn_pixels,complete_miss,pred_gt_ratio,subject,cut
nmousta5,1,cv_val,nmousta5,134_AB_2-5_WL_Bruise_A244A_2026-04-02_DSC_8560,0.7099578503688093,0.5503369409842761,0.7954545454545454,0.6410561370123692,3388,4204,2695.0,693.0,1509.0,False,0.8058991436726927,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AB_2-5_WL_Bruise_A244A_2026-04-02_DSC_8561,0.6560530679933665,0.48815399802566634,0.7285451197053407,0.5966817496229261,2715,3315,1978.0,737.0,1337.0,False,0.8190045248868778,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AB_2-5_WL_Bruise_A244A_2026-04-02_DSC_8562,0.6988096428928678,0.5370541205412054,0.8673950831884778,0.5850921273031826,4027,5970,3493.0,534.0,2477.0,False,0.674539363484087,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AB_2-5_WL_Bruise_OC_A244A_2026-04-02_DSC_8564,0.7020408163265306,0.5408805031446541,0.9431356620633631,0.5591138935709126,2462,4153,2322.0,140.0,1831.0,False,0.5928244642427161,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AB_2-5_WL_Bruise_OC_A244A_2026-04-02_DSC_8565,0.7549860993593618,0.6064077669902913,0.9028620988725065,0.6487328624844204,3459,4814,3123.0,336.0,1691.0,False,0.7185292895720814,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AO_2-6_WL_Bruise_A244A_2026-04-07_DSC_3148,0.6748491782816726,0.5092621664050235,0.5550992470910335,0.8604774535809019,2922,1885,1622.0,1300.0,263.0,False,1.550132625994695,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AO_2-6_WL_Bruise_A244A_2026-04-07_DSC_3149,0.7819506726457399,0.6419696272434422,0.747588424437299,0.8196239717978848,1866,1702,1395.0,471.0,307.0,False,1.0963572267920094,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AO_2-6_WL_Bruise_A244A_2026-04-07_DSC_3150,0.25186219739292365,0.1440745672436751,0.16086827237585488,0.579849946409432,3363,933,541.0,2822.0,392.0,False,3.604501607717042,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AO_2-6_WL_Bruise_OC_A244A_2026-04-07_DSC_3152,0.8311603650586702,0.7110987172336866,0.8231116849580374,0.8393680052666228,1549,1519,1275.0,274.0,244.0,False,1.019749835418038,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AO_2-6_WL_Bruise_OC_A244A_2026-04-07_DSC_3153,0.6065495965828192,0.43528610354223435,0.43917525773195876,0.9800613496932515,2910,1304,1278.0,1632.0,26.0,False,2.23159509202454,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AQ_2-6_WL_Bruise_A244A_2026-04-07_DSC_3188,0.79158258864226,0.6550572519083969,0.8076470588235294,0.776144714527982,1700,1769,1373.0,327.0,396.0,False,0.9609949123798757,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AQ_2-6_WL_Bruise_A244A_2026-04-07_DSC_3189,0.13423891330403515,0.07194860813704497,0.08294248333744754,0.3518324607329843,4051,955,335.99999999999994,3715.0,619.0,False,4.2418848167539265,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AQ_2-6_WL_Bruise_A244A_2026-04-07_DSC_3190,0.5646319569120287,0.39337085678549094,0.6607142857142857,0.49294670846394983,952,1276,629.0,323.0,647.0,False,0.7460815047021944,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AQ_2-6_WL_Bruise_OC_A244A_2026-04-07_DSC_3192,0.4900900900900901,0.324582338902148,0.7505518763796909,0.3638309256286784,906,1869,680.0,226.0,1189.0,False,0.48475120385232745,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_AQ_2-6_WL_Bruise_OC_A244A_2026-04-07_DSC_3193,0.31112121901296336,0.18421761378938864,0.19618528610354224,0.7512355848434926,6973,1821,1367.9999999999998,5605.0,453.0000000000002,False,3.829214717188358,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_J_2-4_WL_Bruise_A244A_2026-03-05_DSC_0428,0.835820895522388,0.717948717948718,0.9537426408746846,0.7438504427681207,2378,3049,2268.0,110.0,781.0,False,0.7799278451951459,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_J_2-4_WL_Bruise_A244A_2026-03-05_DSC_0429,0.903239116979575,0.8235515425131678,0.8883928571428571,0.9185900125891733,2464,2383,2189.0,275.0,194.0,False,1.033990767939572,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_J_2-4_WL_Bruise_A244A_2026-03-05_DSC_0430,0.8906184265881363,0.8028062191884717,0.8347791798107256,0.954463480613165,2536,2218,2117.0,419.0,101.0,False,1.1433724075743914,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_J_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_0433,0.9039344262295081,0.8247083457971881,0.9220735785953177,0.8864951768488746,2990,3110,2757.0,233.0,353.0,False,0.9614147909967846,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_T_2-5_WL_Bruise_A244A_2026-02-17_DSC_7383,0.4979950563032134,0.33155354008191923,0.3451873286628084,0.8935541099940864,13132,5073,4533.0,8599.0,540.0,False,2.5886063473289966,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_T_2-5_WL_Bruise_A244A_2026-02-17_DSC_7385,0.4311654403038215,0.274831681670323,0.30488418932527694,0.7360210696920584,11916,4936,3633.0,8283.0,1303.0,False,2.414100486223663,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,134_T_2-5_WL_Bruise_OC_A244A_2026-02-17_DSC_7387,0.6451086068920464,0.4761330761812922,0.5254056930034584,0.8354483925549916,11277,7092,5925.0,5352.0,1167.0,False,1.5901015228426396,134,0.1750000000000007
nmousta5,1,cv_val,nmousta5,153_E_2-4_WL_Bruise_A244A_2026-03-03_DSC_7274,0.554976420948126,0.3840604603229131,0.3843245101409419,0.9982142857142857,5818,2240,2236.0,3582.0,4.0,False,2.5973214285714286,153,0.1750000000000007
nmousta5,1,cv_val,nmousta5,155_C_2-3_WL_Bruise_A244B_2026-02-25_DSC_0365,0.892305575619991,0.8055521053285306,0.8444661458333333,0.9458907605921388,15360,13713,12971.0,2389.0,742.0,False,1.120105009844673,155,0.1750000000000007
nmousta5,1,cv_val,nmousta5,155_C_2-3_WL_Bruise_A244B_2026-02-25_DSC_0366,0.931879409878127,0.8724477540235407,0.916015132408575,0.9483028720626632,11895,11490,10896.0,999.0,594.0,False,1.0352480417754568,155,0.1750000000000007
nmousta5,1,cv_val,nmousta5,155_C_2-3_WL_Bruise_A244B_2026-02-25_DSC_0367,0.8277306830361493,0.7060925941318261,0.8120638562278941,0.8440139095876801,10461,10065,8495.0,1966.0,1570.0,False,1.039344262295082,155,0.1750000000000007
nmousta5,1,cv_val,nmousta5,155_C_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0369,0.8943645445707198,0.8089144936325046,0.9074149659863946,0.8816841826954855,14700,15129,13339.0,1361.0,1790.0,False,0.9716438627800912,155,0.1750000000000007
nmousta5,1,cv_val,nmousta5,155_C_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0370,0.8833239189104375,0.7910296762589928,0.8178754067875407,0.9601582753445218,17208,14658,14074.0,3134.0,584.0,False,1.1739664347114205,155,0.1750000000000007
