train_masks,fold,split,eval_masks,stem,dice,iou,precision,recall,pred_positive_pixels,gt_positive_pixels,tp_pixels,fp_pixels,fn_pixels,complete_miss,pred_gt_ratio,subject,cut
mzehra2,2,cv_val,mzehra2,150_AH_2-4_WL_Bruise_A244A_2026-03-05_DSC_1328,0.8826198461234958,0.7899011299435028,0.7907387769529869,0.9986607142857142,2829,2240,2237.0,592.0,3.0,False,1.2629464285714285,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AH_2-4_WL_Bruise_A244A_2026-03-05_DSC_1329,0.8845822566752799,0.7930501930501931,0.7976699029126214,0.9927501208313195,2575,2069,2054.0,521.0,15.0,False,1.2445625906234896,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AH_2-4_WL_Bruise_A244A_2026-03-05_DSC_1330,0.7104867034621174,0.5509727626459144,0.5533411488862837,0.9922915206727401,2559,1427,1416.0,1143.0,11.0,False,1.7932725998598458,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AH_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1332,0.8981162649382216,0.8150735294117647,0.9766519823788546,0.8312710911136107,2270,2667,2217.0,53.0,450.0,False,0.8511436070491188,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AH_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1333,0.8395303326810176,0.7234401349072512,0.9546061415220294,0.7492141110723017,2247,2863,2145.0,102.0,718.0,False,0.784841075794621,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AI_2-4_WL_Bruise_A244A_2026-03-05_DSC_1349,0.5423993193420307,0.37211791030255864,0.5460385438972163,0.5388082828567404,7005,7099,3825.0000000000005,3179.9999999999995,3273.9999999999995,False,0.9867586984082265,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AI_2-4_WL_Bruise_A244A_2026-03-05_DSC_1350,0.46059338648542675,0.29920190185090845,0.6992063492063492,0.34340284544923017,2520,5131,1762.0,758.0,3369.0,False,0.49113233287858116,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AI_2-4_WL_Bruise_A244A_2026-03-05_DSC_1351,0.5800494641384996,0.408499767765908,0.799363780958873,0.45516884461120455,4401,7729,3518.0,883.0,4211.0,False,0.5694138957174278,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AI_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1353,0.6841403123283372,0.519918893129771,0.6816262705238467,0.6866729678638941,6395,6348,4359.0,2036.0,1989.0,False,1.007403906742281,150,4.175000000000001
mzehra2,2,cv_val,mzehra2,150_AI_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1354,0.6601800755155388,0.4927379145892044,0.5911573472041612,0.7474514962183493,3845,3041,2273.0,1572.0,768.0,False,1.2643867148964156,150,4.175000000000001
