train_masks,fold,split,eval_masks,stem,dice,iou,precision,recall,pred_positive_pixels,gt_positive_pixels,tp_pixels,fp_pixels,fn_pixels,complete_miss,pred_gt_ratio,subject,cut
hliu36,3,cv_val,hliu36,172_A_2-4_WL_Bruise_A244A_2026-03-04_DSC_8298,0.8409969918349807,0.7256210604375232,0.9640394088669951,0.7458079268292683,4060,5248,3914.0,146.0,1334.0,False,0.7736280487804879,172,0.9500000000000002
hliu36,3,cv_val,hliu36,172_A_2-4_WL_Bruise_A244A_2026-03-04_DSC_8299,0.8926207007912159,0.8060659084281131,0.9913916786226685,0.8117474302496329,2788,3405,2764.0,24.0,641.0,False,0.8187958883994126,172,0.9500000000000002
hliu36,3,cv_val,hliu36,172_A_2-4_WL_Bruise_A244A_2026-03-04_DSC_8300,0.687903527026306,0.5242781618544123,0.6335135135135135,0.7525099229512024,10175,8566,6446.0,3729.0,2120.0,False,1.1878356292318468,172,0.9500000000000002
hliu36,3,cv_val,hliu36,172_A_2-4_WL_Bruise_OC_A244A_2026-03-04_DSC_8302,0.9173460781557492,0.8473123863931447,0.937105112004595,0.8984030837004405,6964,7264,6526.0,438.0,738.0,False,0.9587004405286343,172,0.9500000000000002
hliu36,3,cv_val,hliu36,172_A_2-4_WL_Bruise_OC_A244A_2026-03-04_DSC_8303,0.47180100097109134,0.3087300811418516,0.38516892303939504,0.6087124132613724,8199,5188,3158.0,5041.0,2030.0,False,1.5803777949113338,172,0.9500000000000002
hliu36,3,cv_val,hliu36,222_A_2-4_WL_Bruise_A244A_2026-03-06_DSC_3371,0.6113869840519167,0.44028608188904866,0.9967446243467831,0.4409201152038805,11673,26388,11635.000000000002,37.99999999999818,14752.999999999998,False,0.44236016371077763,222,0.9500000000000002
hliu36,3,cv_val,hliu36,222_A_2-4_WL_Bruise_A244A_2026-03-06_DSC_3372,0.5393461418198242,0.3692497978212264,0.9728036094748715,0.3731013266679485,7979,20804,7762.0,217.0,13042.0,False,0.38353201307440876,222,0.9500000000000002
hliu36,3,cv_val,hliu36,222_A_2-4_WL_Bruise_A244A_2026-03-06_DSC_3373,0.7840007489409507,0.6447378551081685,1.0,0.6447378551081685,16749,25978,16749.0,0.0,9229.0,False,0.6447378551081685,222,0.9500000000000002
hliu36,3,cv_val,hliu36,222_A_2-4_WL_Bruise_OC_A244A_2026-03-06_DSC_3375,0.562422339938526,0.39122918751705943,0.9997674959311788,0.39126478616924476,12903,32970,12900.000000000002,2.999999999998181,20070.0,False,0.3913557779799818,222,0.9500000000000002
hliu36,3,cv_val,hliu36,222_A_2-4_WL_Bruise_OC_A244A_2026-03-06_DSC_3376,0.36072144288577157,0.2200488997555012,1.0,0.2200488997555012,7200,32720,7200.000000000001,-9.094947017729282e-13,25520.0,False,0.2200488997555012,222,0.9500000000000002
hliu36,3,cv_val,hliu36,270_C_2-6_WL_Bruise_A244A_2026-04-04_DSC_0273,0.7366522366522367,0.5830953740719589,0.5989147968910398,0.9566643241977044,6819,4269,4084.0,2735.0,185.0,False,1.5973295853829936,270,0.9500000000000002
hliu36,3,cv_val,hliu36,270_C_2-6_WL_Bruise_A244A_2026-04-04_DSC_0274,0.7883264276706899,0.6506095747844187,0.6587385217522204,0.9813859609777977,6643,4459,4376.0,2267.0,83.0,False,1.489795918367347,270,0.9500000000000002
hliu36,3,cv_val,hliu36,270_C_2-6_WL_Bruise_A244A_2026-04-04_DSC_0275,0.7474000462214005,0.5966789667896679,0.674733987064469,0.8376068376068376,4793,3861,3234.0,1559.0,627.0,False,1.2413882413882413,270,0.9500000000000002
hliu36,3,cv_val,hliu36,270_C_2-6_WL_Bruise_OC_A244A_2026-04-04_DSC_0283,0.7699502487562189,0.6259504934476622,0.6552074513124471,0.9334137515078408,5905,4145,3869.0,2036.0,276.0,False,1.4246079613992761,270,0.9500000000000002
hliu36,3,cv_val,hliu36,270_C_2-6_WL_Bruise_OC_A244A_2026-04-04_DSC_0284,0.7211761671395409,0.563937071399758,0.5791217895608948,0.9555707450444293,4828,2926,2796.0,2032.0,130.0,False,1.6500341763499657,270,0.9500000000000002
hliu36,3,cv_val,hliu36,286_C_2-6_WL_Bruise_A244A_2026-04-06_DSC_2277,0.7856371490280778,0.6469542018674966,0.6469542018674966,1.0,2249,1455,1455.0,794.0,0.0,False,1.545704467353952,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_C_2-6_WL_Bruise_A244A_2026-04-06_DSC_2278,0.6395939086294417,0.4701492537313433,0.8064759036144579,0.5299356754082137,1328,2021,1071.0,257.0,950.0,False,0.657100445324097,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_C_2-6_WL_Bruise_A244A_2026-04-06_DSC_2279,0.9203486624586715,0.8524498886414253,0.991580310880829,0.8586651710600112,1544,1783,1531.0,13.0,252.0,False,0.8659562535053281,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_C_2-6_WL_Bruise_OC_A244A_2026-04-06_DSC_2281,0.8313878080415046,0.7114317425083241,0.8319273199221285,0.830848995463383,1541,1543,1282.0,259.0,261.0,False,0.998703823720026,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_C_2-6_WL_Bruise_OC_A244A_2026-04-06_DSC_2282,0.9421564090698751,0.8906386701662292,0.9356617647058824,0.9487418452935694,2176,2146,2036.0,140.0,110.0,False,1.0139794967381175,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_D_2-6_WL_Bruise_A244A_2026-04-06_DSC_2359,0.44315740308267165,0.2846513860554422,0.46120941084969863,0.42646530025170803,5143,5562,2372.0,2771.0,3190.0,False,0.9246673858324344,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_D_2-6_WL_Bruise_A244A_2026-04-06_DSC_2360,0.5809994508511807,0.40944272445820434,1.0,0.40944272445820434,5290,12920,5290.0,0.0,7630.0,False,0.40944272445820434,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_D_2-6_WL_Bruise_A244A_2026-04-06_DSC_2361,0.3941026944585663,0.24540964923388628,0.3833827893175074,0.40543933054393305,5055,4780,1938.0,3117.0,2842.0,False,1.0575313807531381,286,0.9500000000000002
hliu36,3,cv_val,hliu36,286_D_2-6_WL_Bruise_OC_A244A_2026-04-06_DSC_2363,0.419589874558702,0.26549429657794676,0.31054036024016013,0.646677471636953,8994,4319,2793.0,6201.0,1526.0,False,2.0824264876128735,286,0.9500000000000002
hliu36,3,cv_val,hliu36,299_B_2-6_WL_Bruise_A244A_2026-05-29_DSC_3934,0.9114841663487219,0.8373641780581844,0.9313840155945419,0.8924168845722824,7695,8031,7167.0,528.0,864.0,False,0.9581621217781098,299,0.9500000000000002
hliu36,3,cv_val,hliu36,299_B_2-6_WL_Bruise_A244A_2026-05-29_DSC_3935,0.8423748231012872,0.7276749330539062,0.9290917199345919,0.7704635108481263,6727,8112,6250.0,477.0,1862.0,False,0.8292652859960552,299,0.9500000000000002
hliu36,3,cv_val,hliu36,299_B_2-6_WL_Bruise_A244A_2026-05-29_DSC_3936,0.9023139312977099,0.8220145604694121,0.8791400348634515,0.9267426191351219,8605,8163,7565.0,1040.0,598.0,False,1.0541467597696925,299,0.9500000000000002
hliu36,3,cv_val,hliu36,299_B_2-6_WL_Bruise_OC_A244A_2026-05-29_DSC_3938,0.8651144891283433,0.7622923024754154,0.8412124235998503,0.8904145761816742,8017,7574,6744.0,1273.0,830.0,False,1.0584895695801426,299,0.9500000000000002
hliu36,3,cv_val,hliu36,299_B_2-6_WL_Bruise_OC_A244A_2026-05-29_DSC_3939,0.8645996860282574,0.7614932595921189,0.8691478169384534,0.860098906819365,7604,7684,6609.0,995.0,1075.0,False,0.9895887558563248,299,0.9500000000000002
hliu36,3,cv_val,hliu36,29_M_2-4_WL_Bruise_A244A_2026-03-05_DSC_1662,0.8379556950985523,0.7211047733413389,0.9317300232738557,0.7613312202852615,2578,3155,2402.0,176.0,753.0,False,0.8171156893819335,29,0.9500000000000002
hliu36,3,cv_val,hliu36,29_M_2-4_WL_Bruise_A244A_2026-03-05_DSC_1663,0.8961456102783726,0.8118331716779825,0.933457249070632,0.8617021276595744,2690,2914,2511.0,179.0,403.0,False,0.9231297185998627,29,0.9500000000000002
hliu36,3,cv_val,hliu36,29_M_2-4_WL_Bruise_A244A_2026-03-05_DSC_1664,0.6934415723136083,0.5307390451275343,0.5514780835881753,0.9338319907940161,2943,1738,1623.0000000000002,1319.9999999999998,114.99999999999977,False,1.693325661680092,29,0.9500000000000002
hliu36,3,cv_val,hliu36,29_M_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1666,0.7128564282141071,0.5538282160901671,0.884269314303444,0.5971087366436204,6446,9546,5700.0,746.0,3846.0,False,0.6752566520008381,29,0.9500000000000002
hliu36,3,cv_val,hliu36,29_M_2-4_WL_Bruise_OC_A244A_2026-03-05_DSC_1667,0.7709795639480713,0.6273122409784696,0.7285747828128669,0.8186255111462868,8518,7581,6206.0,2312.0,1375.0,False,1.1235984698588577,29,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_A244A_2026-02-26_DSC_5396,0.8532639791937582,0.744080558831534,0.7887296855466872,0.929299796057104,10399,8826,8202.0,2197.0,624.0,False,1.178223430772717,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_A244A_2026-02-26_DSC_5397,0.8703538127474774,0.7704658525554048,0.8268414027423856,0.9187002831333423,8241,7417,6814.0,1427.0,603.0,False,1.1110961305109883,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_A244A_2026-02-26_DSC_5398,0.8706837148763494,0.7709830508474577,0.7789041095890411,0.9869814268356188,7300,5761,5686.0,1614.0,75.0,False,1.2671411213331019,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5400,0.8341053425834714,0.7154208463668069,0.7549131193565521,0.9318596918465789,26358,21353,19898.0,6460.0,1455.0,False,1.2343932936823865,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5401,0.8654854111405835,0.7628684722430047,0.7920226813733106,0.9539692192543388,25748,21377,20393.0,5355.0,984.0,False,1.2044720961781354,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_J_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5402,0.8768320180383314,0.7806775407779172,0.7847473303623981,0.9934007450771687,23786,18790,18666.0,5120.0,124.0,False,1.2658861096327834,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_K_2-4_WL_Bruise_A244A_2026-02-26_DSC_5419,0.7843317501659772,0.6451856830784742,0.7003191974464205,0.8912488393686165,10965,8616,7679.0,3286.0,937.0,False,1.2726323119777159,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_K_2-4_WL_Bruise_A244A_2026-02-26_DSC_5420,0.7940211447320452,0.658403869407497,0.7064547518650665,0.9063670411985019,9249,7209,6534.0,2715.0,675.0,False,1.2829796088223056,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_K_2-4_WL_Bruise_A244A_2026-02-26_DSC_5421,0.8194872885863206,0.6941791313750225,0.7424111014744146,0.9144213649851632,10377,8425,7704.0,2673.0,721.0,False,1.2316913946587538,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_K_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5424,0.8522746162797141,0.7425771254767537,0.7805236983659799,0.9385525994630217,19706,16388,15381.0,4325.0,1007.0,False,1.2024652184525262,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_K_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5425,0.8256429542627362,0.7030595654530226,0.7433840383413212,0.9283716088738534,19196,15371,14270.0,4926.0,1101.0,False,1.2488452280268036,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_L_2-4_WL_Bruise_A244A_2026-02-26_DSC_5440,0.7940705128205128,0.6584717607973422,0.6584717607973422,1.0,1505,991,991.0,514.0,0.0,False,1.5186680121089808,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_L_2-4_WL_Bruise_A244A_2026-02-26_DSC_5441,0.5433979686057249,0.37305863708399367,0.37555839183152523,0.9824707846410684,3134,1198,1177.0,1957.0,21.0,False,2.616026711185309,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_L_2-4_WL_Bruise_A244A_2026-02-26_DSC_5442,0.4055745164960182,0.2543703175169461,0.26834776063229204,0.830034924330617,2657,859,713.0,1944.0,146.0,False,3.0931315483119906,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_L_2-4_WL_Bruise_OC_A244A_2026-02-26_DSC_5444,0.7770370370370371,0.6353725015142337,0.6491336633663366,0.9677121771217713,1616,1084,1049.0,567.0,35.0,False,1.4907749077490775,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_N_2-5_WL_Bruise_A244A_2026-04-02_DSC_7973,0.47482282730324504,0.31132306187331865,0.60763723150358,0.3896541169268442,2095,3267,1273.0,822.0,1994.0,False,0.6412610958065503,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_N_2-5_WL_Bruise_A244A_2026-04-02_DSC_7974,0.41311244272118436,0.2603287427809862,0.4144271570014144,0.4118060435699227,2828,2846,1172.0,1656.0,1674.0,False,0.9936753338018272,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_N_2-5_WL_Bruise_A244A_2026-04-02_DSC_7975,0.27944111776447106,0.16241299303944315,0.45751633986928103,0.20114942528735633,918,2088,420.0,498.0,1668.0,False,0.4396551724137931,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_N_2-5_WL_Bruise_OC_A244A_2026-04-02_DSC_7978,0.5642395902916945,0.3929900744416873,0.7973568281938326,0.43659545141281875,1589,2902,1267.0,322.0,1635.0,False,0.5475534114403859,64,0.9500000000000002
hliu36,3,cv_val,hliu36,64_N_2-5_WL_Bruise_OC_A244A_2026-04-02_DSC_7979,0.0,0.0,0.0,0.0,3301,4975,0.0,3301.0,4975.0,True,0.6635175879396985,64,0.9500000000000002
hliu36,3,cv_val,hliu36,97_AA_2-5_WL_Bruise_A244A_2026-02-06_DSC_6710,0.6625132743362832,0.4953419436798645,0.6265818547037161,0.7028163725122043,14935,13315,9358.0,5577.0,3957.0,False,1.1216672925272249,97,0.9500000000000002
hliu36,3,cv_val,hliu36,97_AA_2-5_WL_Bruise_A244A_2026-02-06_DSC_6711,0.5997809088505269,0.4283479011546347,0.445435673006789,0.9178034682080924,17823,8650,7939.0,9884.0,711.0,False,2.060462427745665,97,0.9500000000000002
hliu36,3,cv_val,hliu36,97_AA_2-5_WL_Bruise_A244A_2026-02-06_DSC_6712,0.6034368803701256,0.43208707998106954,0.6668289713937918,0.5510512020923448,8215,9941,5478.0,2737.0,4463.0,False,0.8263756161351977,97,0.9500000000000002
hliu36,3,cv_val,hliu36,97_AA_2-5_WL_Bruise_OC_A244A_2026-02-06_DSC_6715,0.6610169491525424,0.4936708860759494,0.9992043284532145,0.4938650306748466,6284,12714,6279.0,5.0,6435.0,False,0.49425829793927956,97,0.9500000000000002
