train_masks,fold,split,eval_masks,stem,dice,iou,precision,recall,pred_positive_pixels,gt_positive_pixels,tp_pixels,fp_pixels,fn_pixels,complete_miss,pred_gt_ratio,subject,cut
mzehra2,4,cv_val,mzehra2,110_G_2-4_WL_Bruise_A244A_2026-03-06_DSC_3991,0.5715675375208449,0.40013620001945716,0.8871872303710094,0.4215867158671587,4636,9756,4113.0,523.0,5643.0,False,0.4751947519475195,110,2.875
mzehra2,4,cv_val,mzehra2,110_G_2-4_WL_Bruise_A244A_2026-03-06_DSC_3992,0.7841455044612217,0.6449336720293537,0.6655986018060006,0.954070981210856,3433,2395,2285.0,1148.0,110.0,False,1.4334029227557412,110,2.875
mzehra2,4,cv_val,mzehra2,110_G_2-4_WL_Bruise_A244A_2026-03-06_DSC_3993,0.7272727272727273,0.5714285714285714,0.6674834599362901,0.7988269794721408,4081,3410,2724.0,1357.0,686.0,False,1.196774193548387,110,2.875
mzehra2,4,cv_val,mzehra2,110_G_2-4_WL_Bruise_OC_A244A_2026-03-06_DSC_3995,0.7143981117230527,0.5556915544675642,0.8882959800782639,0.5974398851537265,5622,8359,4994.0,628.0,3365.0,False,0.6725684890537146,110,2.875
mzehra2,4,cv_val,mzehra2,110_G_2-4_WL_Bruise_OC_A244A_2026-03-06_DSC_3996,0.7380497131931166,0.5848484848484848,0.6080336046206354,0.9387920551276855,3809,2467,2316.0,1493.0,151.0,False,1.543980543169842,110,2.875
mzehra2,4,cv_val,mzehra2,137_E_2-3_WL_Bruise_A244B_2026-02-17_DSC_0142,0.6397861779305078,0.4703570626543903,0.5545406407201483,0.7560007218913554,7554,5541,4189.0,3365.0,1352.0,False,1.3632918245804007,137,2.875
mzehra2,4,cv_val,mzehra2,137_E_2-3_WL_Bruise_A244B_2026-02-17_DSC_0143,0.0,0.0,0.0,0.0,5772,4192,0.0,5772.0,4192.0,True,1.376908396946565,137,2.875
mzehra2,4,cv_val,mzehra2,137_E_2-3_WL_Bruise_A244B_2026-02-17_DSC_0144,0.0,0.0,0.0,0.0,2979,5482,0.0,2979.0,5482.0,True,0.5434148121123678,137,2.875
mzehra2,4,cv_val,mzehra2,137_E_2-3_WL_Bruise_OC_A244B_2026-02-17_DSC_0146,0.18088235294117647,0.09943411479385611,0.47464167585446526,0.1117311186088762,1814,7706,861.0,953.0,6845.0,False,0.23540098624448483,137,2.875
mzehra2,4,cv_val,mzehra2,137_E_2-3_WL_Bruise_OC_A244B_2026-02-17_DSC_0147,0.0,0.0,0.0,0.0,1379,5588,0.0,1379.0,5588.0,True,0.24677881173944166,137,2.875
mzehra2,4,cv_val,mzehra2,137_F_2-3_WL_Bruise_A244B_2026-02-25_DSC_0461,0.8711328733585577,0.7716876971608833,0.8594642072902943,0.8831227436823105,4554,4432,3914.0,640.0,518.0,False,1.0275270758122743,137,2.875
mzehra2,4,cv_val,mzehra2,137_F_2-3_WL_Bruise_A244B_2026-02-25_DSC_0462,0.8579718555055854,0.751270325203252,0.9031765424557117,0.8170765404807958,3274,3619,2957.0,317.0,662.0,False,0.9046697982868196,137,2.875
mzehra2,4,cv_val,mzehra2,137_F_2-3_WL_Bruise_A244B_2026-02-25_DSC_0463,0.8851755673478604,0.794004456147458,0.9188935771214253,0.8538444783271618,4266,4591,3920.0,346.0,671.0,False,0.9292093225876715,137,2.875
mzehra2,4,cv_val,mzehra2,137_F_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0465,0.8851395197923426,0.7939464493597206,0.8608937137086594,0.9107905982905983,3961,3744,3410.0,551.0,334.0,False,1.0579594017094016,137,2.875
mzehra2,4,cv_val,mzehra2,137_F_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0466,0.9071090047393365,0.8300086730268864,0.846340924165377,0.9772785294868522,4523,3917,3828.0,695.0,89.0,False,1.154710237426602,137,2.875
mzehra2,4,cv_val,mzehra2,137_G_2-3_WL_Bruise_A244B_2026-02-25_DSC_0480,0.2031858407079646,0.11308116627265563,0.14920717442162723,0.31835829173599556,7694,3606,1148.0,6546.0,2458.0,False,2.1336661120354963,137,2.875
mzehra2,4,cv_val,mzehra2,137_G_2-3_WL_Bruise_A244B_2026-02-25_DSC_0481,0.004835088931099983,0.0024234031504240957,0.005211241392145915,0.004509582863585118,5373,6209,28.000000000000004,5345.0,6181.0,False,0.8653567402158158,137,2.875
mzehra2,4,cv_val,mzehra2,137_G_2-3_WL_Bruise_A244B_2026-02-25_DSC_0482,0.0,0.0,0.0,0.0,4737,4650,0.0,4737.0,4650.0,True,1.018709677419355,137,2.875
mzehra2,4,cv_val,mzehra2,137_G_2-3_WL_Bruise_OC_A244B_2026-02-25_DSC_0484,0.34899912967798086,0.2113863995782815,0.7767554479418887,0.22505963238389223,2065,7127,1604.0,461.0,5523.0,False,0.2897432299705346,137,2.875
